uid,시장정보,지번 주소,도로명 주소,지리정보,시장개설주기,시장유형,취급품목,점포수,홈페이지주소,시도군
d898f4fb-6f7e-4664-a9be-63b15a37fdc0,대소시장,충청북도 음성군 대소면 오산리 186-6,충청북도 음성군 대소면 오산로 36,"{'latitude': '36.9665399', 'longitude': '127.4850049'}",3일+8일,상설+정기,"농산물,축산물,의류/신발,음식점업,기타소매업",137,,충청북도
795fb497-4a5e-4a18-affe-8bb58ad279bf,삼성시장,충청북도 음성군 삼성면 덕정리 534-17,충청북도 음성군 삼성면 대성로 608-2,"{'latitude': '37.0179121', 'longitude': '127.4990623'}",1일+6일,상설+정기,"축산물,의류/신발,가정용품,기타소매업",78,,충청북도
7a93e3e9-ce85-43fa-8400-55c2dd9cc34e,무극시장,충청북도 음성군 금왕읍 무극리 77-17,충청북도 음성군 금왕읍 무극로 308번길 12- 12,"{'latitude': '36.9926958', 'longitude': '127.5959754'}",5일+10일,상설+정기,"농산물,축산물,수산물,가공식품,의류/신발",119,,충청북도
86d2ff89-70d2-4e68-8fa9-21e8bb57c3bf,음성시장,충청북도 음성군 음성읍 읍내리 249-11,충청북도 음성군 음성읍 문화1길 14,"{'latitude': '36.9381504', 'longitude': '127.6920998'}",2일+7일,정기시장,"축산물,의류/신발,기타소매업",200,,충청북도
21c5713b-a231-4e4e-8d6f-6e2db66c17eb,내토전통시장,충청북도 제천시 중앙로1가 34-1,충청북도 제천시 용두천로 11길 5,"{'latitude': '37.1373549', 'longitude': '128.2124016'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",60,,충청북도
1a91c201-fcf9-44a9-a711-18f3a44727eb,덕산면전통시장,충청북도 제천시 덕산면 도전리 431-2,충청북도 제천시 덕산면 약초로 3길 24,"{'latitude': '36.9085982', 'longitude': '128.1679331'}",4일+9일,상설+정기,"농산물,기타소매업",54,http://sneato.nf24.net/,충청북도
b946226e-5ece-46f9-be82-5fb1a8a9ebfe,동문전통시장,충청북도 제천시 중앙로2가 117-1,충청북도 제천시 용두천로 125,"{'latitude': '37.1385222', 'longitude': '128.2134874'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",53,,충청북도
b468cdde-5b41-4e0e-abcb-ef4ca4a06029,제천약초시장,충청북도 제천시 화산동 987,충청북도 제천시 원화산로 121,"{'latitude': '37.1276906', 'longitude': '128.2195144'}",매일,상설장,"농산물,가공식품",63,,충청북도
be351b30-d605-406a-845a-814d194d5e4e,제천역전한마음시장,충청북도 제천시 화산동 207-3,충청북도 제천시 내토로 28길 3-1,"{'latitude': '37.1294487', 'longitude': '128.2069551'}",3일+8일,상설+정기,"농산물,축산물,가공식품,기타소매업",71,,충청북도
2ff401d0-b916-4157-be0d-2865ffa6f9e3,제천중앙시장,충청북도 제천시 중앙로1가 77,충청북도 제천시 풍양로 108,"{'latitude': '37.1366524', 'longitude': '128.2113183'}",매일,상설장,"축산물,의류/신발,가정용품,기타소매업",707,,충청북도
00797a7a-cb63-4a95-a71d-38ff72e6e15c,증평장뜰재래시장,충청북도 증평군 중동리 97-1,충청북도 증평군 증평읍 장뜰로 58-1,"{'latitude': '36.7834111', 'longitude': '127.5829650'}",1일+6일,상설+정기,"농산물,축산물,가공식품,의류/신발,기타소매업",92,www.JJsiJang.com,충청북도
01b74e41-dcf3-4dd3-9236-06996caa391c,운수대통! 생거진천전통시장,충청북도 진천군 성석리 969,충청북도 진천군 진천읍 원덕로390,"{'latitude': '36.8604503', 'longitude': '127.4513710'}",5일+10일,상설+정기,"농산물,축산물,음식점업,기타소매업",73,,충청북도
1e115e38-e13b-4520-9620-634f29923d69,진천중앙시장,충청북도 진천군 진천읍 읍내리 305-12,충청북도 진천군 진천읍 중앙동6길 23,"{'latitude': '36.8568605', 'longitude': '127.4423938'}",5일+10일,상설+정기,"농산물,축산물,의류/신발,기타소매업",53,jincheonmarket.com,충청북도
b20f736d-442d-4aa3-8ef7-c3fa3778c131,가경터미널시장,충청북도 청주시 흥덕구 가경동 1342,충청북도 청주시 흥덕구 풍년로160번길 42-1,"{'latitude': '36.6273524', 'longitude': '127.4350508'}",매일,상설장,"농산물,축산물,수산물,의류/신발,가정용품",81,jincheonm.or.ket,충청북도
7e19474c-9c39-469a-b2b1-772f3daea3d6,밤고개자연시장(구 내덕자연시장),충청북도 청주시 청원구 내덕동 396-7,충청북도 청주시 청원구 공항로 58번길 14,"{'latitude': '36.6624272', 'longitude': '127.4886364'}",매일,상설장,"농산물,축산물,수산물,가정용품,기타소매업",48,,충청북도
9b371c24-b5de-4c8f-ae9a-fcdbfe81aced,내수전통시장,충청북도 청주시 청원구 내수읍 마산리 169-6,충청북도 청주시 청원구 내수읍 내수로 726,"{'latitude': '36.7262751', 'longitude': '127.5360136'}",5일+10일,정기시장,"축산물,의류/신발,가정용품,음식점업,기타소매업",80,,충청북도
f477b90e-e8dd-4411-b4d9-3b3678f39226,복대가경시장,충청북도 청주시 흥덕구 복대동 1116,충청북도 청주시 흥덕구 복대로 146번길 42,"{'latitude': '36.6295158', 'longitude': '127.4432701'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",84,,충청북도
8a016e2b-b9e2-4bf8-a9a0-8debc9546f80,북부시장,충청북도 청주시 청원구 우암동 344-10,충청북도 청주시 청원구 향군로 31번길 19,"{'latitude': '36.6480320', 'longitude': '127.4861552'}",매일,상설장,"농산물,축산물,가공식품,의류/신발,기타소매업",146,,충청북도
a1110698-581e-4215-9770-5ef698be6dff,사직시장,충청북도 청주시 서원구 사직동 267-12,충청북도 청주시 서원구 사직대로 265번길 7,"{'latitude': '36.6361250', 'longitude': '127.4768503'}",매일,상설장,"농산물,축산물,수산물,가공식품,음식점업",56,,충청북도
1cd540f3-6341-42eb-b8ee-c23efa5fae8b,서문시장,충청북도 청주시 상당구 서문동 166-43,충청북도 청주시 상당구 남사로 89번길 61,"{'latitude': '36.6351105', 'longitude': '127.4853238'}",매일,상설장,기타소매업,76,,충청북도
de838a4b-74d4-4512-8364-5cb49c22285e,오창전통시장,충청북도 청주시 청원구 오창읍 장대리 309-4,충청북도 청주시 청원구 팔결로 715,"{'latitude': '36.7417294', 'longitude': '127.4555837'}",3일+8일,정기시장,"가공식품,의류/신발,음식점업,기타소매업",99,,충청북도
823d4fb1-00eb-465b-973b-f12ac7324210,원마루시장,충청북도 청주시 서원구 분평동 1335,충청북도 청주시 서원구 원마루로8번길 21,"{'latitude': '36.6090426', 'longitude': '127.4964112'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",120,,충청북도
b91ed0b6-b6e7-448d-9e04-17d3d792fb71,육거리종합시장,충청북도 청주시 상당구 석교동 60-4,충청북도 청주시 상당구 청남로2197번길 42,"{'latitude': '36.6279082', 'longitude': '127.4884768'}",매일,상설장,"농산물,축산물,수산물,가공식품,의류/신발",590,,충청북도
9ead37ff-9334-437c-b812-66835c7d954e,중앙시장,충청북도 청주시 상당구 북문로2가 92-2,충청북도 청주시 상당구 중앙로 18,"{'latitude': '36.6389147', 'longitude': '127.4891094'}",매일,상설장,"농산물,축산물,음식점업,기타소매업",72,,충청북도
6aa9aad4-a4f3-4c29-b28a-c62499730a29,직지시장,충청북도 청주시 흥덕구 봉명동 472-6,충청북도 청주시 흥덕구 직지대로 639번길 88,"{'latitude': '36.6465872', 'longitude': '127.4663088'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",66,,충청북도
9c013d5c-4532-42b7-95b8-338fadbbf8e4,청주두꺼비시장(구수곡시장),충청북도 청주시 서원구 수곡동 862,충청북도 청주시 서원구 수곡로 58번길 7-2,"{'latitude': '36.6174520', 'longitude': '127.4729770'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",54,,충청북도
3f29361d-7c17-4904-889a-d8a032775521,청주사창시장,충청북도 청주시 사창동 286-22,충청북도 청주시 사직대로164번길 36,"{'latitude': '36.6336064', 'longitude': '127.4652757'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",87,,충청북도
1fba5081-2635-4098-8e49-98933213539b,관아골상가,충청북도 충주시 성내동 429,충청북도 충주시 관아4길 8,"{'latitude': '36.9674610', 'longitude': '127.9353643'}",매일,상설장,"농산물,축산물,수산물,음식점업,기타소매업",87,,충청북도
edad7df2-fdfb-44b0-9204-8e0ccda7f6c6,충주농산물종합시장(중앙청과시장),충청북도 충주시 목행동 526-29,충청북도 충주시 목행산단7로 24,"{'latitude': '37.0043536', 'longitude': '127.9229354'}",매일,상설장,농산물,190,,충청북도
03c3424c-fad9-4c3d-8278-ad1b5caed4dd,목행시장,충청북도 충주시 목행동 600-15,충청북도 충주시 행정9길 35,"{'latitude': '37.0139490', 'longitude': '127.9173518'}",2일+7일,정기시장,"농산물,축산물,가공식품,음식점업,기타소매업",105,,충청북도
977cbb1e-5b4f-431b-a257-f9171fc4cb93,무학시장,충청북도 충주시 봉방동 8-6,충청북도 충주시 무학1길 19,"{'latitude': '36.9745864', 'longitude': '127.9272825'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",166,,충청북도
b881cf5f-ce3c-4f19-b855-fd6e7265a9d4,연원시장,충청북도 충주시 연수동 547-6,충청북도 충주시 금곡로 31,"{'latitude': '36.9893030', 'longitude': '127.9348898'}",4일+9일,상설+정기,"농산물,축산물,기타소매업",58,,충청북도
9839b5b6-cd3f-48eb-8d53-790d3ba0900f,중앙어울림시장,충청북도 충주시 성서동 306,충청북도 충주시 예성로 168,"{'latitude': '36.9719055', 'longitude': '127.9336375'}",매일,상설장,"의류/신발,기타소매업",43,,충청북도
ca3f37df-7b0a-4a3a-9151-bd3246ee11f4,충주옹달샘시장,충청북도 충주시 지현동 1076,충청북도 충주시 지곡10길 35,"{'latitude': '36.9647292', 'longitude': '127.9325829'}",매일,상설장,"가공식품,기타소매업",67,,충청북도
db8bd237-815a-4265-a621-f9086eb1ed3d,충주자유시장,충청북도 충주시 충의동 192,충청북도 충주시 충인6길 16,"{'latitude': '36.9739264', 'longitude': '127.9306850'}",5일+10일,상설+정기,"농산물,가공식품,의류/신발,기타소매업",408,,충청북도
7f86382d-57a2-4b88-a316-feeabc48273e,"성서중심시장(성서시장,문화의거리 통합)",충청북도 충주시 성서동 178,충청북도 충주시 성서8길 21,"{'latitude': '36.9713585', 'longitude': '127.9323923'}",매일,상설장,"의류/신발,가정용품,음식점업,기타소매업",179,jycj.co.kr,충청북도
38e73e6f-4c81-4a03-b2d0-6e7d5efe9ded,산성시장활성화구역,충청남도 공주시 중동 63,충청남도 공주시 국고개길 11,"{'latitude': '36.4548632', 'longitude': '127.1257125'}",매일,상설장,"의류/신발,가정용품,음식점업,기타소매업",318,,충청남도
c4331b3a-d859-4e3c-92aa-8177f7955553,유구시장,충청남도 공주시 유구읍 석남리 276-5,충청남도 공주시 유구읍 시장길 28,"{'latitude': '36.5527246', 'longitude': '126.9518998'}",3일+8일,상설+정기,"농산물,축산물,가공식품,의류/신발,가정용품",74,,충청남도
686e463b-c163-47b7-ba8a-b14fcfbd9eea,금산국제인삼시장(금산인삼국제시장),충청남도 금산군 금산읍 중도리 8-1,충청남도 금산군 금산읍 인삼약초로 45,"{'latitude': '36.1017611', 'longitude': '127.4983273'}",매일,상설장,농산물,206,,충청남도
6dbb4a89-8937-4c3d-b50e-a1f74f3fa3de,금산수삼센타,충청남도 금산군 금산읍 중도리 24,충청남도 금산군 금산읍 인삼약초로 24,"{'latitude': '36.1002586', 'longitude': '127.4961424'}",매일,상설장,농산물,293,,충청남도
66766a2d-957f-4db0-91b8-3b06ea1036b6,금산금빛시장(금산시장),충청남도 금산군 금산읍 하옥리 335-12,충청남도 금산군 금산읍 금산천길 98,"{'latitude': '36.0997375', 'longitude': '127.4909747'}",매일,상설장,"농산물,의류/신발,가정용품,음식점업,기타소매업",81,www.susamcenter.co.kr,충청남도
48c59668-ec04-4ae3-ab27-d07d8448189d,금산약초시장,충청남도 금산군 중도리 31,충청남도 금산군 비단로 144,"{'latitude': '36.1003964', 'longitude': '127.4954171'}",매일,상설장,농산물,35,,충청남도
26014557-3c26-409f-9e25-da0597c5f0da,금산인삼쇼핑센타,충청남도 금산군 금산읍 중도리 9-1,충청남도 금산군 금산읍 인삼광장로 47,"{'latitude': '36.1016068', 'longitude': '127.4986437'}",매일,상설장,농산물,54,,충청남도
c9751b15-7d4e-4562-8a53-96e0c496491c,중부프라자,충청남도 금산군 금산읍 상리 89-4,충청남도 금산군 금산읍 비범로 19,"{'latitude': '36.1044305', 'longitude': '127.4909302'}",매일,상설장,"농산물,음식점업,기타소매업",24,,충청남도
ac15cc4c-72d8-489d-b4f3-7ee536ed0c40,강경대흥시장,충청남도 논산시 강경읍 대흥리 17-8,충청남도 논산시 강경읍 대흥로 23- 1,"{'latitude': '36.1559154', 'longitude': '127.0136098'}",4일+9일,정기시장,"농산물,축산물,수산물,음식점업",110,,충청남도
a37cd768-f9ed-40b9-981d-86c53ad78ecd,강경젓갈시장,충청남도 논산시 강경읍 황산리 198,충청남도 논산시 강경읍 금백로 45,"{'latitude': '36.1578015', 'longitude': '127.0054690'}",매일,상설장,"수산물,가공식품",140,,충청남도
5da8e10e-f99d-40b1-9e8f-475a38c0816a,연무안심시장,충청남도 논산시 연무읍 안심리 14-2,충청남도 논산시 연무읍 연무로 178번길 9,"{'latitude': '36.1301128', 'longitude': '127.0983851'}",5일+10일,상설+정기,"농산물,수산물,가공식품,의류/신발,기타소매업",95,kangkyoung.onmam.com,충청남도
8b705bb2-14a1-4d97-81c2-47cb655a3886,연산전통시장,충청남도 논산시 연산면 연산리 394-1,충청남도 논산시 연산면 연산4길 10-8,"{'latitude': '36.2162698', 'longitude': '127.2165145'}",5일+10일,상설+정기,"농산물,축산물,가정용품,음식점업,기타소매업",61,,충청남도
08d6681c-ae98-436c-b4ed-75aba709f210,화지중앙시장,충청남도 논산시 대교동 70-6,충청남도 논산시 대화로 78,"{'latitude': '36.2085148', 'longitude': '127.0849542'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",306,,충청남도
54c41277-cb91-4bb6-b426-dee9f77b65da,당진전통시장,충청남도 당진시 읍내동 145-13,충청남도 당진시 당진시장길 100,"{'latitude': '36.8899236', 'longitude': '126.6295955'}",5일+10일,상설+정기,"농산물,축산물,수산물,의류/신발,기타소매업",218,sijangnonsan.mf24.net,충청남도
a2a76328-1c57-4380-a30e-82d57aa062be,합덕전통시장,충청남도 당진시 합덕읍 운산리 253-47,충청남도 당진시 합덕읍 버그내2길 128-42,"{'latitude': '36.8061741', 'longitude': '126.7720069'}",1일+6일,상설+정기,"농산물,축산물,수산물,가공식품,기타소매업",69,,충청남도
dc978ea5-b03b-41eb-93be-ad805789154c,동부시장,충청남도 보령시 대천동 618-64,충청남도 보령시 구상가길 14-5,"{'latitude': '36.3493963', 'longitude': '126.5969095'}",3일+8일,상설+정기,"농산물,가공식품,의류/신발,음식점업,기타소매업",57,,충청남도
814d9aaa-17ba-4adc-a53b-262f2c4bcd99,보령중앙시장,충청남도 보령시 대천동 331-7,충청남도 보령시 대천동 중앙시장1길 2,"{'latitude': '36.3509682', 'longitude': '126.5936823'}",3일+8일,상설+정기,"농산물,수산물,의류/신발,가정용품,기타소매업",117,,충청남도
99557c5d-9d52-48db-80e7-ca89bd112f19,보령한내시장,충청남도 보령시 대천동 197-1,충청남도 보령시 정화로길 13,"{'latitude': '36.3496713', 'longitude': '126.5956566'}",3일+8일,정기시장,수산물,72,,충청남도
cc2d6dd2-6ca1-4236-8c87-5c8696e8fecc,현대시장(현대상가시장),충청남도 보령시 대천동 618-69,충청남도 보령시 대흥로 16,"{'latitude': '36.3489723', 'longitude': '126.5967550'}",매일,상설장,"농산물,가정용품,기타소매업",49,,충청남도
1ef319e2-0d3c-4258-b85e-b2ea0703d307,부여시장,충청남도 부여군 부여읍 구아리 432,충청남도 부여군 부여읍 성왕로173번길 12,"{'latitude': '36.2818728', 'longitude': '126.9070155'}",5일+10일,상설+정기,"농산물,축산물,수산물,의류/신발,기타소매업",100,,충청남도
81b94c0a-74d5-4039-a3d9-92eefa888cfc,부여중앙시장,충청남도 부여군 부여읍 구아리 164-1,충청남도 부여군 부여읍 중앙로13번길 14-3,"{'latitude': '36.2819001', 'longitude': '126.9121897'}",매일,상설장,"축산물,수산물,기타소매업",72,,충청남도
df1cb549-990f-4c2a-b175-31d756c03ee5,홍산시장,충청남도 부여군 홍산면 남촌리 133-7,충청남도 부여군 홍산면 홍산시장로 45-3,"{'latitude': '36.2139233', 'longitude': '126.7579750'}",2일+7일,정기시장,"농산물,수산물,의류/신발,음식점업,기타소매업",58,,충청남도
b86d009e-c6ea-4c40-8f2d-934acc87cce2,대산종합시장,충청남도 서산시 대산읍 대산리 119,충청남도 서산시 대산읍 충의로 1942,"{'latitude': '36.9380492', 'longitude': '126.4339274'}",매일,상설장,"농산물,가공식품,의류/신발,음식점업,기타소매업",64,,충청남도
38e9a912-f16b-4f4e-b7a4-9f30f1c493b1,서산동부전통시장(동부시장),충청남도 서산시 동문동 900-3,충청남도 서산시 시장5로 15,"{'latitude': '36.7819352', 'longitude': '126.4561472'}",매일,상설장,"농산물,수산물,가공식품,의류/신발,기타소매업",245,,충청남도
786da9f0-da74-4d50-b454-38de503b6a13,해미시장,충청남도 서산시 읍내리 202,충청남도 서산시 읍성마을2길 16,"{'latitude': '36.7109886', 'longitude': '126.5454880'}",매일,상설장,"농산물,축산물,수산물,의류/신발,기타소매업",90,seosanmarket.com,충청남도
c5edcaae-399a-4632-9c53-6cdd61b40814,해미종합시장,충청남도 서산시 읍내리 184-1,"충청남도 서산시 해미면 남문1로 47, 48(2동)","{'latitude': '36.7112940', 'longitude': '126.5465929'}",매일,상설장,"가공식품,음식점업,기타소매업",46,,충청남도
9eb48704-790e-4572-be90-3496260f4379,서천특화시장,충청남도 서천군 서천읍 군사리 686-1,충청남도 서천군 서천읍 충절로 42,"{'latitude': '36.0748131', 'longitude': '126.6873075'}",2일+7일,정기시장,"농산물,수산물,의류/신발,가정용품,기타소매업",280,,충청남도
d60b1b56-1599-4cd6-a685-32c2dab431c6,장항전통시장,충청남도 서천군 장항읍 신창리 110,충청남도 서천군 장항읍 성화로 104,"{'latitude': '36.0156816', 'longitude': '126.6942500'}",매일,상설장,"농산물,수산물,의류/신발,음식점업,기타소매업",101,,충청남도
57be38c9-9fdb-4ee2-b83c-7939c30dd763,둔포전통시장(둔포시장),충청남도 아산시 둔포면 둔포리 450-8,충청남도 아산시 둔포면 둔포면로 25번길 15,"{'latitude': '36.9293949', 'longitude': '127.0361763'}",2일+7일,상설+정기,"축산물,수산물,가정용품,음식점업,기타소매업",89,,충청남도
e581bdab-844c-4317-9799-ab47afda166e,온양온천시장(온양전통시장),충청남도 아산시 온천동 94-6,충청남도 아산시 시장길 29,"{'latitude': '36.7832307', 'longitude': '127.0043717'}",4일+9일,상설+정기,"농산물,축산물,수산물,가공식품",441,,충청남도
001278a8-e476-4b8b-ab23-3cadf67cb039,고덕시장,충청남도 예산군 고덕면 대천리 783-3,충청남도 예산군 고덕면 용고길 342,"{'latitude': '36.7440931', 'longitude': '126.7051601'}",3일+8일,상설+정기,"농산물,축산물,수산물,가공식품,기타소매업",30,,충청남도
8a04f79c-94f7-48bf-ac06-baa7055bab83,삽교시장,충청남도 예산군 삽교읍 두리 568-37,충청남도 예산군 삽교읍 두리3길 50-7,"{'latitude': '36.6872196', 'longitude': '126.7412057'}",2일+7일,정기시장,기타소매업,28,,충청남도
c863dbf5-3138-442e-8d96-66bd814bd270,역전시장,충청남도 예산군 산성리 356-7,충청남도 예산군 역전로 84,"{'latitude': '36.6871675', 'longitude': '126.8299807'}",3일+8일,상설+정기,"농산물,축산물,수산물,가정용품,기타소매업",39,,충청남도
b83ce09b-5505-4ec9-8b15-7aa9e4be0ff6,예산상설시장,충청남도 예산군 예산리 333-1,충청남도 예산군 형제고개로 967,"{'latitude': '36.6770113', 'longitude': '126.8495832'}",5일+10일,상설+정기,"농산물,축산물,가공식품,음식점업",110,,충청남도
fa87e389-e264-4cab-ab4d-d9673d5e1cd1,예산시장,충청남도 예산군 예산읍 예산리 333-1,충청남도 예산군 예산읍 형제고개로 967,"{'latitude': '36.6770113', 'longitude': '126.8495832'}",5일+10일,정기시장,"농산물,수산물",0,,충청남도
a8a03e3d-40d3-4ed2-a7c4-59e66e353e77,천안중앙시장(구 남산중앙시장),충청남도 천안시 동남구 사직동263 (사직2길 19),충청남도 천안시 동남구 사직로 7,"{'latitude': '36.8002894', 'longitude': '127.1486284'}",매일,상설장,"농산물,축산물,수산물,의류/신발,가정용품",400,,충청남도
9d3e9e83-7bd3-48d4-80cc-90f64fba6f65,병천시장,충청남도 천안시 동남구 병천면 병천리 163-2,충청남도 천안시 동남구 병천면 아우내장터1길 46,"{'latitude': '36.7622009', 'longitude': '127.2980418'}",1일+6일,상설+정기,"농산물,의류/신발,가정용품,음식점업",150,,충청남도
0366bfa8-e18a-4f0c-ba2b-f48ffddf4acb,성정시장,충청남도 천안시 서북구 성정동 736-7 (양지21길 31),충청남도 천안시 서북구 양지21길 31,"{'latitude': '36.8127729', 'longitude': '127.1392990'}",매일,상설장,"농산물,축산물,가공식품,기타소매업",62,,충청남도
6a351b37-860b-459c-9814-1e06a0256c0b,성환이화시장,충청남도 천안시 서북구 성환읍 성환리 449-1111,충청남도 천안시 서북구 성환읍 성환중앙로 50,"{'latitude': '36.9192206', 'longitude': '127.1298614'}",1일+6일,정기시장,"농산물,축산물,수산물,가공식품,의류/신발",50,,충청남도
5fe7a2c7-9740-4716-a1ce-ff4bfafb2aff,천안역전시장,충청남도 천안시 동남구 대흥동 63-3,충청남도 천안시 동남구 공설시장1길 9,"{'latitude': '36.8092124', 'longitude': '127.1488439'}",매일,상설장,"농산물,축산물,가공식품,의류/신발,기타소매업",130,,충청남도
520c7dd9-7356-49c8-a310-84c36a44c34c,정산시장,충청남도 청양군 정산면 서정리 163,충청남도 청양군 정산면 정현길 54,"{'latitude': '36.4113768', 'longitude': '126.9477267'}",5일+10일,상설+정기,"축산물,의류/신발,가정용품,음식점업,기타소매업",58,,충청남도
9920524b-f8ce-4394-ac66-d4eb57a2f53c,청양전통시장,충청남도 청양군 읍내리 178-4,충청남도 청양군 칠갑산로6길 6,"{'latitude': '36.4505179', 'longitude': '126.8019030'}",2일+7일,상설+정기,"농산물,축산물,수산물,가공식품,기타소매업",135,,충청남도
27509d80-1521-47bc-870e-6c026488c43e,안면도수산시장(안면도장터),충청남도 태안군 안면읍 승언리 1249,충청남도 태안군 안면읍 장터로 104,"{'latitude': '36.5164886', 'longitude': '126.3461475'}",매일,상설장,"수산물,가공식품",33,,충청남도
14be180c-7630-4647-9ad4-d21d72ebb978,태안서부시장,충청남도 태안군 태안읍 남문리 169-7,충청남도 태안군 남문리 시장2길 38-4,"{'latitude': '36.7531981', 'longitude': '126.2966653'}",매일,상설장,"농산물,축산물,수산물,의류/신발,음식점업",146,,충청남도
5ce820d0-0738-4b2b-971e-15ec79a2cf46,태안동부시장(태안특산물전통시장),충청남도 태안군 동문리 284,충청남도 태안군 시장4길 32,"{'latitude': '36.7517973', 'longitude': '126.2988718'}",3일+8일,상설+정기,"농산물,수산물,의류/신발,가정용품,기타소매업",140,,충청남도
352e3f2b-d81b-4357-a83d-5dc16f5eddf4,갈산정기시장,충청남도 홍성군 갈산면 상촌리 240-16,충청남도 홍성군 갈산면 상촌로 29,"{'latitude': '36.6037402', 'longitude': '126.5505501'}",3일+8일,정기시장,"수산물,음식점업",85,,충청남도
c74a5eab-7d07-4fe6-bfd9-c0467740201f,광천전통시장,충청남도 홍성군 광천읍 광천리 230-32,충청남도 홍성군 광천읍 광천로 285,"{'latitude': '36.4998501', 'longitude': '126.6252541'}",4일+9일,상설+정기,"농산물,축산물,수산물",175,,충청남도
b1e988d7-b7a5-48f7-b6d4-955c62de182e,홍성상설시장,충청남도 홍성군 홍성읍 오관리 397-6,충청남도 홍성군 홍성읍 아문길 60,"{'latitude': '36.5997521', 'longitude': '126.6643119'}",매일,상설장,"농산물,축산물,수산물",96,,충청남도
d0b72db4-070b-4767-9b2a-4de27cb12c52,홍성전통시장,충청남도 홍성군 홍성읍 대교리 400-1,충청남도 홍성군 홍성읍 홍성천길 242,"{'latitude': '36.6021500', 'longitude': '126.6681690'}",1일+6일,상설+정기,"농산물,축산물,수산물,음식점업,기타소매업",220,,충청남도
1fde15bd-6b6e-4295-a8e3-bf91e4e69f1f,고창전통시장,전라북도 고창군 고창읍 읍내리 367,전라북도 고창군 고창읍 동리로 62-11,"{'latitude': '35.4325942', 'longitude': '126.6984092'}",3일+8일,상설+정기,"농산물,축산물,수산물,가공식품,음식점업",75,,전라북도
73675890-2f32-4b80-a578-18b4662b09d4,대산전통시장,전라북도 고창군 대산면 매산리 200-13,전라북도 고창군 대산면 공음대산로 935,"{'latitude': '35.3400409', 'longitude': '126.5992573'}",2일+7일,정기시장,"농산물,수산물,의류/신발",70,,전라북도
cb39d87b-127a-4065-833f-c780d0e27d20,무장전통시장,전라북도 고창군 무장면 무장리 85-1,전라북도 고창군 무장면 왕제산로 725,"{'latitude': '35.4144902', 'longitude': '126.5604529'}",5일+10일,정기시장,"농산물,수산물,의류/신발",25,,전라북도
6f259b0f-3b96-47ac-bb4b-abd7485c34e0,상하전통시장,전라북도 고창군 상하면 하장리 939-3,전라북도 고창군 상하면 상하1길 8-3,"{'latitude': '35.4440836', 'longitude': '126.4919225'}",1일+6일,정기시장,"농산물,수산물",33,,전라북도
b1265cb1-a0ae-4feb-ab30-7e5540cdaab7,해리전통시장,전라북도 고창군 해리면 하련리 685-55,전라북도 고창군 해리면 해리중앙로 64-12,"{'latitude': '35.4584685', 'longitude': '126.5421015'}",4일+9일,정기시장,"농산물,수산물,의류/신발",48,,전라북도
a19e29a4-5cb5-4dd4-9a18-e5eb2c3f861d,흥덕전통시장,전라북도 고창군 흥덕면 흥덕리 239-1,전라북도 고창군 흥덕면 흥덕시장길 3,"{'latitude': '35.5204105', 'longitude': '126.7001052'}",4일+9일,정기시장,"농산물,축산물,수산물,기타소매업",25,,전라북도
e5019f83-c74d-4a03-8066-d954a32377f7,군산공설시장,전라북도 군산시 신영동 18-1,전라북도 군산시 신금길 18,"{'latitude': '35.9831811', 'longitude': '126.7203122'}",매일,상설장,"농산물,축산물,수산물,가공식품,의류/신발",285,,전라북도
ae7a72c3-2df1-4b6c-aa39-5b2587230b93,군산수산물종합센터,전라북도 군산시 해망동 1011-21,전라북도 군산시 내항2길 216,"{'latitude': '35.9937211', 'longitude': '126.7045276'}",매일,상설장,"수산물,가공식품,기타소매업",150,,전라북도
1fb8e566-2116-4b72-a758-6bd4078edc45,군산신영시장,전라북도 군산시 신영동 19-5,전라북도 군산시 동신영길 56,"{'latitude': '35.9854542', 'longitude': '126.7201322'}",매일,상설장,"농산물,수산물",82,,전라북도
d0bbd55e-40ff-44e5-bfad-c72d4ac8adcc,군산주공시장,전라북도 군산시 나운동 836-11,전라북도 군산시 하나운안1길 39,"{'latitude': '35.9657818', 'longitude': '126.6954461'}",매일,상설장,"농산물,축산물,수산물,가공식품,기타소매업",43,,전라북도
14a2d6df-ea5e-4dab-b4e9-e4df7e3517ce,대야전통시장,전라북도 군산시 대야면 산월리 401-1,전라북도 군산시 대야면 대야시장로 7-1,"{'latitude': '35.9448977', 'longitude': '126.8165898'}",1일+6일,정기시장,"농산물,축산물,수산물,음식점업,기타소매업",53,,전라북도
bf919f24-2c60-4a2b-93ad-625439ec0585,명산시장,전라북도 군산시 명산동 14-27,전라북도 군산시 월명로 470,"{'latitude': '35.9837396', 'longitude': '126.7095412'}",매일,상설장,"축산물,수산물,가공식품,기타소매업",72,,전라북도
